DATAFLOW,FREQ: Frequency,YEARS: Year,MONTH: Month,TEMPERATURE: Temperature,MUNICIPALITY: Municipality,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_TEMPERATURE_2: Note Temperature 2,NOTE_TEMPERATURE_1: Note Temperature 1,NOTE_MUNICIPALITY_2: Note Municipality 2,NOTE_MUNICIPALITY_1: Note Municipality 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-16.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1969: 1969,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,24.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,9.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,21,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33.11206897,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2009: 2009,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,13.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,3.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,35.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,2021,33.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,30.39,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,21.14,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,36.83,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-2.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,12.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,3.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL12: November,T02: Minimum temperatures,S02: Clervaux,2021,-5.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL13: December,T01: Maximum temperatures,S03: Grevenmacher,2021,15.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2001: 2001,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-6.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,2.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL02: January,T01: Maximum temperatures,S02: Clervaux,2021,7.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-5.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-8.65,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1993: 1993,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,0.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,20.35,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-7.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,12.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-6.11,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,16,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1993: 1993,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,2.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL06: May,T01: Maximum temperatures,S03: Grevenmacher,2021,24.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,40.31,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,14,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1989: 1989,SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,2021,16.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,27.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,4.16,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-7.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,13.52,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,6.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,27,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2000: 2000,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-10.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1982: 1982,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,15.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,4.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-2.34,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1978: 1978,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,26.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,28.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,14.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,14.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,22.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL12: November,T02: Minimum temperatures,S02: Clervaux,2021,-11.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-7.378666667,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,20.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL08: July,T01: Maximum temperatures,S02: Clervaux,2021,26.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,21.27,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1989: 1989,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,23.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,2021,16.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-7.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL03: February,T02: Minimum temperatures,S03: Grevenmacher,2021,-5.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,20.66,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,-2.1,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,17.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,19.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,16.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,28.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,14,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1989: 1989,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,25,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,13.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981: 1981,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-10.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1989: 1989,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.21,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-10.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,7.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL07: June,T01: Maximum temperatures,S01: Luxembourg-City,2021,31.86933333,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,6.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,2021,21.63,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL02: January,T01: Maximum temperatures,S02: Clervaux,2021,2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-13.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,0.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1951-1980: 1951-1980,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,21.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,4.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL09: August,T02: Minimum temperatures,S01: Luxembourg-City,2021,5.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,0.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,2021,-5.51,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,10.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL08: July,T01: Maximum temperatures,S02: Clervaux,2021,29.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,22.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,22.27,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-3.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL12: November,T02: Minimum temperatures,S02: Clervaux,2021,-4.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,20.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL01: 12 month average,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2012: 2012,SL12: November,T01: Maximum temperatures,S03: Grevenmacher,2021,14.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,19.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1951-1980: 1951-1980,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-7.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,10.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-7.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2009: 2009,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,12.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,19.07,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,25.11,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,11.09333333,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,11,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL12: November,T02: Minimum temperatures,S02: Clervaux,2021,-4.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL06: May,T01: Maximum temperatures,S03: Grevenmacher,2021,28.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1969: 1969,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-19.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,13,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,4.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,21,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,-0.83,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL07: June,T01: Maximum temperatures,S02: Clervaux,2021,21.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,20.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,21.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,35.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL01: 12 month average,T02: Minimum temperatures,S02: Clervaux,2021,-0.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,29.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-3.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
